Gene_Id	Homologs
LMON_RS06030	Listeria monocytogenes EGD-e;lmo1216;NP_464741.1;0.9969512;;Listeria monocytogenes 10403S;LMRG_RS06030;WP_022741829.1;1.0;;
LMON_RS08895	Listeria monocytogenes EGD-e;lmo1700;NP_465225.1;0.9852941;;Listeria monocytogenes 10403S;LMRG_RS08595;WP_014600909.1;1.0;;
LMON_RS13520	Listeria monocytogenes EGD-e;lmo2643;NP_466166.1;0.9969512;;Listeria monocytogenes 10403S;LMRG_RS13470;WP_003723630.1;1.0;;
LMON_RS00675	Listeria monocytogenes EGD-e;lmo0137;NP_463670.1;0.996633;;Listeria monocytogenes 10403S;LMRG_RS00675;WP_003724035.1;1.0;;
LMON_RS02140	Listeria monocytogenes EGD-e;lmo0416;NP_463945.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02140;WP_003722966.1;1.0;;
LMON_RS02030	Listeria monocytogenes EGD-e;lmo0393;NP_463923.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02030;WP_003723105.1;1.0;;
LMON_RS06160	Listeria monocytogenes EGD-e;lmo1097;NP_464622.1;0.24668436;;
LMON_RS11380	Listeria monocytogenes EGD-e;lmo2184;NP_465708.1;0.99310344;;Listeria monocytogenes 10403S;LMRG_RS11080;WP_003722308.1;1.0;;
LMON_RS11145	Listeria monocytogenes EGD-e;lmo2139;NP_465663.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10845;WP_003722263.1;1.0;;
LMON_RS08285	Listeria monocytogenes EGD-e;lmo1602;NP_465127.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07980;WP_003723567.1;1.0;;
LMON_RS11125	Listeria monocytogenes EGD-e;lmo2135;NP_465659.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10825;WP_003727867.1;1.0;;
LMON_RS11265	Listeria monocytogenes EGD-e;lmo2161;NP_465685.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10965;WP_003731916.1;1.0;;
LMON_RS08130	Listeria monocytogenes EGD-e;lmo1572;NP_465097.1;0.9779874;;Listeria monocytogenes 10403S;LMRG_RS07825;WP_014600864.1;1.0;;
LMON_RS04990	Listeria monocytogenes EGD-e;lmo0990;NP_464515.1;0.9977925;;Listeria monocytogenes 10403S;LMRG_RS04990;WP_012951432.1;1.0;;
LMON_RS03960	Listeria monocytogenes EGD-e;lmo0789;NP_464316.1;0.9787234;;Listeria monocytogenes 10403S;LMRG_RS03960;WP_014600633.1;1.0;;
LMON_RS00840	Listeria monocytogenes EGD-e;lmo0175;NP_463706.1;0.9855422;;Listeria monocytogenes 10403S;LMRG_RS00840;WP_014600402.1;1.0;;
LMON_RS02870	Listeria monocytogenes EGD-e;lmo0574;NP_464102.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02870;WP_003721368.1;1.0;;
LMON_RS05060	Listeria monocytogenes EGD-e;lmo1004;NP_464529.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05060;WP_003722868.1;1.0;;
LMON_RS09515	Listeria monocytogenes EGD-e;lmo1822;NP_465347.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09215;WP_003733095.1;1.0;;
LMON_RS09890	Listeria monocytogenes EGD-e;lmo1897;NP_465421.1;0.9974555;;Listeria monocytogenes 10403S;LMRG_RS09590;WP_003723007.1;1.0;;
LMON_RS14200	Listeria monocytogenes EGD-e;lmo2780;NP_466302.1;0.99019605;;Listeria monocytogenes 10403S;LMRG_RS14155;WP_009924103.1;1.0;;
LMON_RS01820	Listeria monocytogenes EGD-e;lmo0352;NP_463882.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01820;WP_003723203.1;1.0;;
LMON_RS09475	Listeria monocytogenes EGD-e;lmo1814;NP_465339.1;0.9981884;;Listeria monocytogenes 10403S;LMRG_RS09175;WP_014600942.1;0.9981884;;
LMON_RS13420	Listeria monocytogenes EGD-e;lmo2623;NP_466146.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13370;WP_003720941.1;1.0;;
LMON_RS13305	Listeria monocytogenes EGD-e;lmo2600;NP_466123.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13255;WP_003728531.1;1.0;;
LMON_RS11935	Listeria monocytogenes EGD-e;lmo2358;NP_465881.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11885;WP_009925505.1;1.0;;
LMON_RS02405	Listeria monocytogenes EGD-e;lmo0481;NP_464009.1;0.99646646;;Listeria monocytogenes 10403S;LMRG_RS02405;WP_014600535.1;1.0;;
LMON_RS04500	Listeria monocytogenes EGD-e;lmo0899;NP_464425.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04500;WP_003721466.1;1.0;;
LMON_RS14870	Listeria monocytogenes 10403S;LMRG_RS14825;WP_003731871.1;1.0;;
LMON_RS10930	Listeria monocytogenes 10403S;LMRG_RS10630;WP_003722361.1;1.0;;
LMON_RS00135	Listeria monocytogenes EGD-e;lmo0027;NP_463560.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00135;WP_003721643.1;1.0;;
LMON_RS10140	Listeria monocytogenes EGD-e;lmo1947;NP_465471.1;0.9983221;;Listeria monocytogenes 10403S;LMRG_RS09840;WP_003723594.1;1.0;;
LMON_RS06740	Listeria monocytogenes EGD-e;lmo1294;NP_464819.1;0.9934426;;Listeria monocytogenes 10403S;LMRG_RS06435;WP_014600794.1;1.0;;
LMON_RS07080	Listeria monocytogenes EGD-e;lmo1362;NP_464887.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06775;WP_003722489.1;1.0;;
LMON_RS02455	Listeria monocytogenes EGD-e;lmo0491;NP_464019.1;0.984127;;Listeria monocytogenes 10403S;LMRG_RS02455;WP_014600541.1;1.0;;
LMON_RS14860	Listeria monocytogenes 10403S;LMRG_RS14815;WP_072215773.1;1.0;;
LMON_RS14235	Listeria monocytogenes EGD-e;lmo2787;NP_466309.1;0.99375;;Listeria monocytogenes 10403S;LMRG_RS14190;WP_014601224.1;0.9984375;;
LMON_RS10345	Listeria monocytogenes EGD-e;lmo1988;NP_465512.1;0.99714285;;Listeria monocytogenes 10403S;LMRG_RS10045;WP_009925267.1;1.0;;
LMON_RS12575	Listeria monocytogenes EGD-e;lmo2467;NP_465990.1;0.99790794;;Listeria monocytogenes 10403S;LMRG_RS12525;WP_014601134.1;1.0;;
LMON_RS07710	Listeria monocytogenes EGD-e;lmo1488;NP_465013.1;0.9840425;;Listeria monocytogenes 10403S;LMRG_RS07405;WP_014600839.1;1.0;;
LMON_RS10470	Listeria monocytogenes EGD-e;lmo2013;NP_465537.1;0.983871;;Listeria monocytogenes 10403S;LMRG_RS10170;WP_014600981.1;0.99769586;;
LMON_RS13485	Listeria monocytogenes EGD-e;lmo2636;NP_466159.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13435;WP_003733041.1;1.0;;
LMON_RS01725	Listeria monocytogenes EGD-e;lmo0334;NP_463864.1;0.9885057;;Listeria monocytogenes 10403S;LMRG_RS01725;WP_014600478.1;1.0;;
LMON_RS02480	Listeria monocytogenes EGD-e;lmo0496;NP_464024.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02480;WP_003721282.1;1.0;;
LMON_RS13325	Listeria monocytogenes EGD-e;lmo2604;NP_466127.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13275;WP_009930725.1;1.0;;
LMON_RS07700	Listeria monocytogenes EGD-e;lmo1486;NP_465011.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07395;WP_003721994.1;1.0;;
LMON_RS08675	Listeria monocytogenes EGD-e;lmo1680;NP_465205.1;0.9973262;;Listeria monocytogenes 10403S;LMRG_RS08375;WP_014600902.1;1.0;;
LMON_RS11885	Listeria monocytogenes EGD-e;lmo2348;NP_465871.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11835;WP_003722587.1;1.0;;
LMON_RS08580	Listeria monocytogenes EGD-e;lmo1661;NP_465186.1;0.9844237;;Listeria monocytogenes 10403S;LMRG_RS08280;WP_014600892.1;1.0;;
LMON_RS06670	Listeria monocytogenes EGD-e;lmo1280;NP_464805.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06365;WP_003726695.1;1.0;;
LMON_RS09690	Listeria monocytogenes EGD-e;lmo1857;NP_465382.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09390;WP_003720177.1;1.0;;
LMON_RS06680	Listeria monocytogenes EGD-e;lmo1282;NP_464807.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06375;WP_003724130.1;1.0;;
LMON_RS03990	Listeria monocytogenes EGD-e;lmo0795;NP_464322.1;0.996732;;Listeria monocytogenes 10403S;LMRG_RS03990;WP_003727155.1;1.0;;
LMON_RS01290	Listeria monocytogenes EGD-e;lmo0249;NP_463780.1;0.9956332;;Listeria monocytogenes 10403S;LMRG_RS01290;WP_003726838.1;1.0;;
LMON_RS09010	Listeria monocytogenes EGD-e;lmo1724;NP_465249.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08710;WP_003722201.1;1.0;;
LMON_RS07010	Listeria monocytogenes EGD-e;lmo1348;NP_464873.1;0.99723756;;Listeria monocytogenes 10403S;LMRG_RS06705;WP_014600804.1;1.0;;
LMON_RS13255	Listeria monocytogenes 10403S;LMRG_RS13205;WP_014601169.1;1.0;;
LMON_RS11835	Listeria monocytogenes EGD-e;lmo2338;NP_465861.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11785;WP_003731859.1;1.0;;
LMON_RS10755	Listeria monocytogenes EGD-e;lmo2070;NP_465594.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10455;WP_003731957.1;1.0;;
LMON_RS07475	Listeria monocytogenes EGD-e;lmo1441;NP_464966.1;0.9945652;;Listeria monocytogenes 10403S;LMRG_RS07170;WP_014600830.1;0.9972826;;
LMON_RS04245	Listeria monocytogenes EGD-e;lmo0848;NP_464374.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04245;WP_003724779.1;1.0;;
LMON_RS11050	Listeria monocytogenes EGD-e;lmo2125;NP_465649.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10750;WP_003724548.1;1.0;;
LMON_RS10530	Listeria monocytogenes EGD-e;lmo2025;NP_465549.1;0.9918033;;Listeria monocytogenes 10403S;LMRG_RS10230;WP_014600990.1;1.0;;
LMON_RS02665	Listeria monocytogenes EGD-e;lmo0533;NP_464061.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02665;WP_003721327.1;1.0;;
LMON_RS10575	Listeria monocytogenes EGD-e;lmo2034;NP_465558.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10275;WP_003724089.1;1.0;;
LMON_RS11315	Listeria monocytogenes EGD-e;lmo2171;NP_465695.1;0.987715;;Listeria monocytogenes 10403S;LMRG_RS11015;WP_014601036.1;1.0;;
LMON_RS01915	Listeria monocytogenes EGD-e;lmo0370;NP_463900.1;0.981982;;Listeria monocytogenes 10403S;LMRG_RS01915;WP_003723221.1;1.0;;
LMON_RS04575	Listeria monocytogenes EGD-e;lmo0908;NP_464434.1;0.9973545;;Listeria monocytogenes 10403S;LMRG_RS04575;WP_014600674.1;1.0;;
LMON_RS02725	Listeria monocytogenes EGD-e;lmo0545;NP_464073.1;0.99206346;;Listeria monocytogenes 10403S;LMRG_RS02725;WP_014600563.1;1.0;;
LMON_RS00210	Listeria monocytogenes EGD-e;lmo0042;NP_463575.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00210;WP_003721665.1;1.0;;
LMON_RS08380	Listeria monocytogenes EGD-e;lmo1621;NP_465146.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08080;WP_003724165.1;1.0;;
LMON_RS08310	Listeria monocytogenes EGD-e;lmo1607;NP_465132.1;0.97073174;;Listeria monocytogenes 10403S;LMRG_RS08005;WP_003723572.1;1.0;;
LMON_RS13105	Listeria monocytogenes EGD-e;lmo2573;NP_466096.1;0.9909639;;Listeria monocytogenes 10403S;LMRG_RS13055;WP_014601156.1;1.0;;
LMON_RS02230	Listeria monocytogenes EGD-e;lmo0434;NP_463963.1;0.99206346;;Listeria monocytogenes 10403S;LMRG_RS02230;WP_014600516.1;0.99841267;;
LMON_RS06035	Listeria monocytogenes EGD-e;lmo1217;NP_464742.1;0.994429;;Listeria monocytogenes 10403S;LMRG_RS06035;WP_014600772.1;1.0;;
LMON_RS03315	Listeria monocytogenes EGD-e;lmo0660;NP_464187.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03315;WP_009931745.1;1.0;;
LMON_RS09915	Listeria monocytogenes EGD-e;lmo1902;NP_465426.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09615;WP_003723012.1;1.0;;
LMON_RS09795	Listeria monocytogenes EGD-e;lmo1879;NP_465403.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09495;WP_003728273.1;1.0;;
LMON_RS00070	Listeria monocytogenes EGD-e;lmo0014;NP_463547.1;0.9984825;;Listeria monocytogenes 10403S;LMRG_RS00070;WP_003725631.1;1.0;;
LMON_RS07290	Listeria monocytogenes EGD-e;lmo1404;NP_464929.1;0.9966722;;Listeria monocytogenes 10403S;LMRG_RS06985;WP_014600817.1;1.0;;
LMON_RS03520	Listeria monocytogenes EGD-e;lmo0701;NP_464228.1;0.99785864;;Listeria monocytogenes 10403S;LMRG_RS03520;WP_014600608.1;1.0;;
LMON_RS04330	Listeria monocytogenes EGD-e;lmo0865;NP_464391.1;0.9497307;;Listeria monocytogenes 10403S;LMRG_RS04330;WP_014600661.1;1.0;;
LMON_RS04010	Listeria monocytogenes EGD-e;lmo0799;NP_464326.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04010;WP_003723977.1;1.0;;
LMON_RS10905	Listeria monocytogenes EGD-e;lmo2099;NP_465623.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10605;WP_003722356.1;1.0;;
LMON_RS03420	Listeria monocytogenes EGD-e;lmo0681;NP_464208.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03420;WP_003733161.1;1.0;;
LMON_RS08215	Listeria monocytogenes EGD-e;lmo1589;NP_465114.1;0.992;;Listeria monocytogenes 10403S;LMRG_RS07910;WP_014600870.1;1.0;;
LMON_RS10660	Listeria monocytogenes EGD-e;lmo2051;NP_465575.1;0.9884393;;Listeria monocytogenes 10403S;LMRG_RS10360;WP_014601001.1;1.0;;
LMON_RS11195	Listeria monocytogenes EGD-e;lmo2147;NP_465671.1;0.99701494;;Listeria monocytogenes 10403S;LMRG_RS10895;WP_003767901.1;1.0;;
LMON_RS05435	Listeria monocytogenes EGD-e;lmo1079;NP_464604.1;0.9989496;;Listeria monocytogenes 10403S;LMRG_RS05435;WP_014600719.1;1.0;;
LMON_RS00410	Listeria monocytogenes EGD-e;lmo0084;NP_463617.1;0.9969419;;Listeria monocytogenes 10403S;LMRG_RS00410;WP_014600367.1;1.0;;
LMON_RS11260	Listeria monocytogenes EGD-e;lmo2160;NP_465684.1;0.9968944;;Listeria monocytogenes 10403S;LMRG_RS10960;WP_003729565.1;1.0;;
LMON_RS02180	Listeria monocytogenes EGD-e;lmo0424;NP_463953.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02180;WP_009912760.1;1.0;;
LMON_RS09120	Listeria monocytogenes EGD-e;lmo1746;NP_465271.1;0.9969651;;Listeria monocytogenes 10403S;LMRG_RS08820;WP_003722223.1;1.0;;
LMON_RS03280	Listeria monocytogenes EGD-e;lmo0653;NP_464180.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03280;WP_003733993.1;1.0;;
LMON_RS03720	Listeria monocytogenes EGD-e;lmo0741;NP_464268.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03720;WP_003721861.1;1.0;;
LMON_RS05330	Listeria monocytogenes EGD-e;lmo1058;NP_464583.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05330;WP_003722685.1;1.0;;
LMON_RS06885	Listeria monocytogenes EGD-e;lmo1323;NP_464848.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06580;WP_003722454.1;1.0;;
LMON_RS08345	Listeria monocytogenes EGD-e;lmo1614;NP_465139.1;0.99646646;;Listeria monocytogenes 10403S;LMRG_RS08040;WP_003723579.1;0.99646646;;
LMON_RS13135	Listeria monocytogenes EGD-e;lmo2579;NP_466102.1;0.96907216;;Listeria monocytogenes 10403S;LMRG_RS13085;WP_003723278.1;1.0;;
LMON_RS05460	Listeria monocytogenes EGD-e;lmo1084;NP_464609.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05460;WP_003721501.1;1.0;;
LMON_RS07385	Listeria monocytogenes EGD-e;lmo1423;NP_464948.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07080;WP_010990119.1;1.0;;
LMON_RS01645	Listeria monocytogenes EGD-e;lmo0315;NP_463845.1;0.95089287;;Listeria monocytogenes 10403S;LMRG_RS01645;WP_014600465.1;1.0;;
LMON_RS10555	Listeria monocytogenes EGD-e;lmo2030;NP_465554.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10255;WP_003724067.1;1.0;;
LMON_RS03450	Listeria monocytogenes EGD-e;lmo0687;NP_464214.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03450;WP_003721808.1;1.0;;
LMON_RS09030	Listeria monocytogenes EGD-e;lmo1728;NP_465253.1;0.99723756;;Listeria monocytogenes 10403S;LMRG_RS08730;WP_014600915.1;1.0;;
LMON_RS04980	Listeria monocytogenes EGD-e;lmo0988;NP_464513.1;0.9980843;;Listeria monocytogenes 10403S;LMRG_RS04980;WP_014600696.1;1.0;;
LMON_RS04845	Listeria monocytogenes EGD-e;lmo0962;NP_464487.1;0.9945946;;Listeria monocytogenes 10403S;LMRG_RS04845;WP_003722783.1;1.0;;
LMON_RS10300	Listeria monocytogenes EGD-e;lmo1979;NP_465503.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10000;WP_003723145.1;1.0;;
LMON_RS11450	Listeria monocytogenes EGD-e;lmo2198;NP_465722.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11150;WP_003722321.1;1.0;;
LMON_RS04770	Listeria monocytogenes EGD-e;lmo0947;NP_464472.1;0.97283953;;Listeria monocytogenes 10403S;LMRG_RS04770;WP_003729868.1;0.9975309;;
LMON_RS02895	Listeria monocytogenes EGD-e;lmo0579;NP_464107.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02895;WP_009925352.1;1.0;;
LMON_RS04195	Listeria monocytogenes EGD-e;lmo0838;NP_464364.1;0.9869848;;Listeria monocytogenes 10403S;LMRG_RS04195;WP_003721403.1;1.0;;
LMON_RS06520	Listeria monocytogenes 10403S;LMRG_RS06215;WP_003723550.1;1.0;;
LMON_RS06470	Listeria monocytogenes EGD-e;lmo1242;NP_464767.1;0.99492383;;Listeria monocytogenes 10403S;LMRG_RS06165;WP_009924171.1;1.0;;
LMON_RS13525	Listeria monocytogenes EGD-e;lmo2644;NP_466167.1;0.9925926;;Listeria monocytogenes 10403S;LMRG_RS13475;WP_014601178.1;1.0;;
LMON_RS14490	Listeria monocytogenes EGD-e;lmo2839;NP_466361.1;0.9976744;;Listeria monocytogenes 10403S;LMRG_RS14445;WP_003723844.1;1.0;;
LMON_RS08375	Listeria monocytogenes EGD-e;lmo1620;NP_465145.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08075;WP_003732537.1;1.0;;
LMON_RS04075	Listeria monocytogenes EGD-e;lmo0812;NP_464339.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04075;WP_003730082.1;1.0;;
LMON_RS13935	Listeria monocytogenes EGD-e;lmo2724;NP_466246.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13885;WP_003722084.1;1.0;;
LMON_RS14160	Listeria monocytogenes EGD-e;lmo2769;NP_466291.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14110;WP_003722129.1;1.0;;
LMON_RS05695	Listeria monocytogenes EGD-e;lmo1149;NP_464674.1;0.9790576;;Listeria monocytogenes 10403S;LMRG_RS05695;WP_014600750.1;1.0;;
LMON_RS01810	Listeria monocytogenes EGD-e;lmo0350;NP_463880.1;0.993007;;Listeria monocytogenes 10403S;LMRG_RS01810;WP_009924314.1;1.0;;
LMON_RS14715	Listeria monocytogenes EGD-e;lmo0670;NP_464197.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14675;WP_003721789.1;1.0;;
LMON_RS09830	Listeria monocytogenes EGD-e;lmo1886;NP_465410.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09530;WP_003730447.1;1.0;;
LMON_RS00720	Listeria monocytogenes 10403S;LMRG_RS00720;WP_003733905.1;1.0;;
LMON_RS01375	Listeria monocytogenes EGD-e;lmo0269;NP_463800.1;0.9808917;;Listeria monocytogenes 10403S;LMRG_RS01375;WP_014600434.1;1.0;;
LMON_RS02710	Listeria monocytogenes EGD-e;lmo0542;NP_464070.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02710;WP_003721336.1;1.0;;
LMON_RS07550	Listeria monocytogenes EGD-e;lmo1456;NP_464981.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07245;WP_003732341.1;1.0;;
LMON_RS11015	Listeria monocytogenes EGD-e;lmo2118;NP_465642.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10715;WP_003722378.1;1.0;;
LMON_RS01420	Listeria monocytogenes EGD-e;lmo0278;NP_463809.1;0.9972678;;Listeria monocytogenes 10403S;LMRG_RS01420;WP_003732853.1;1.0;;
LMON_RS00770	Listeria monocytogenes EGD-e;lmo0160;NP_463693.1;0.9982487;;Listeria monocytogenes 10403S;LMRG_RS00770;WP_003723487.1;1.0;;
LMON_RS07495	Listeria monocytogenes EGD-e;lmo1445;NP_464970.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07190;WP_003721950.1;1.0;;
LMON_RS04975	Listeria monocytogenes EGD-e;lmo0987;NP_464512.1;0.9929578;;Listeria monocytogenes 10403S;LMRG_RS04975;WP_003732439.1;1.0;;
LMON_RS01430	Listeria monocytogenes EGD-e;lmo0280;NP_463811.1;0.9945355;;Listeria monocytogenes 10403S;LMRG_RS01430;WP_003722900.1;1.0;;
LMON_RS13290	Listeria monocytogenes EGD-e;lmo2597;NP_466120.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13240;WP_003727703.1;1.0;;
LMON_RS10255	Listeria monocytogenes EGD-e;lmo1970;NP_465494.1;0.9967213;;Listeria monocytogenes 10403S;LMRG_RS09955;WP_003723136.1;1.0;;
LMON_RS03070	Listeria monocytogenes EGD-e;lmo0613;NP_464140.1;0.99680513;;Listeria monocytogenes 10403S;LMRG_RS03070;WP_014600589.1;1.0;;
LMON_RS08875	Listeria monocytogenes EGD-e;lmo1696;NP_465221.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08575;WP_003724076.1;1.0;;
LMON_RS13620	Listeria monocytogenes EGD-e;lmo2663;NP_466185.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13570;WP_003733054.1;1.0;;
LMON_RS02375	Listeria monocytogenes EGD-e;lmo0475;NP_464003.1;0.9875;;Listeria monocytogenes 10403S;LMRG_RS02375;WP_014600532.1;1.0;;
LMON_RS09230	Listeria monocytogenes EGD-e;lmo1768;NP_465293.1;0.99578947;;Listeria monocytogenes 10403S;LMRG_RS08930;WP_003722245.1;1.0;;
LMON_RS11575	Listeria monocytogenes EGD-e;lmo2223;NP_465747.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11275;WP_003723354.1;1.0;;
LMON_RS12290	Listeria monocytogenes EGD-e;lmo2411;NP_465934.1;0.9978448;;Listeria monocytogenes 10403S;LMRG_RS12240;WP_014601121.1;1.0;;
LMON_RS13390	Listeria monocytogenes EGD-e;lmo2617;NP_466140.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13340;WP_003723683.1;1.0;;
LMON_RS05850	Listeria monocytogenes EGD-e;lmo1180;NP_464705.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05850;WP_003719393.1;1.0;;
LMON_RS03000	Listeria monocytogenes EGD-e;lmo0599;NP_464126.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03000;WP_003732635.1;1.0;;
LMON_RS06185	
LMON_RS09430	Listeria monocytogenes EGD-e;lmo1805;NP_465330.1;0.99126637;;Listeria monocytogenes 10403S;LMRG_RS09130;WP_012951781.1;1.0;;
LMON_RS11820	Listeria monocytogenes EGD-e;lmo2335;NP_465858.1;0.99841774;;Listeria monocytogenes 10403S;LMRG_RS11770;WP_003722574.1;1.0;;
LMON_RS12775	Listeria monocytogenes EGD-e;lmo2507;NP_466030.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12725;WP_003720823.1;1.0;;
LMON_RS05300	Listeria monocytogenes EGD-e;lmo1052;NP_464577.1;0.99730456;;Listeria monocytogenes 10403S;LMRG_RS05300;WP_003722679.1;0.99730456;;
LMON_RS07180	Listeria monocytogenes EGD-e;lmo1382;NP_464907.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06875;WP_003722508.1;1.0;;
LMON_RS09435	Listeria monocytogenes EGD-e;lmo1806;NP_465331.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09135;WP_003723866.1;1.0;;
LMON_RS03100	Listeria monocytogenes EGD-e;lmo0619;NP_464146.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03100;WP_003722815.1;1.0;;
LMON_RS09340	Listeria monocytogenes EGD-e;lmo1787;NP_465312.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09040;WP_003728425.1;1.0;;
LMON_RS05270	Listeria monocytogenes EGD-e;lmo1046;NP_464571.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05270;WP_003722672.1;1.0;;
LMON_RS06535	Listeria monocytogenes EGD-e;lmo1253;NP_464778.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06230;WP_009931701.1;1.0;;
LMON_RS13825	Listeria monocytogenes EGD-e;lmo2702;NP_466224.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13775;WP_003722062.1;1.0;;
LMON_RS14050	Listeria monocytogenes EGD-e;lmo2747;NP_466269.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14000;WP_003722107.1;1.0;;
LMON_RS14150	Listeria monocytogenes EGD-e;lmo2767;NP_466289.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14100;WP_003732123.1;1.0;;
LMON_RS08100	Listeria monocytogenes EGD-e;lmo1566;NP_465091.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07795;WP_010989744.1;1.0;;
LMON_RS04660	Listeria monocytogenes EGD-e;lmo0926;NP_464451.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04660;WP_003734004.1;1.0;;
LMON_RS01600	Listeria monocytogenes EGD-e;lmo0303;NP_463834.1;0.98913044;;Listeria monocytogenes 10403S;LMRG_RS01600;WP_014600456.1;1.0;;
LMON_RS11385	Listeria monocytogenes EGD-e;lmo2185;NP_465709.1;0.99824256;;Listeria monocytogenes 10403S;LMRG_RS11085;WP_014601045.1;1.0;;
LMON_RS01260	Listeria monocytogenes EGD-e;lmo0243;NP_463774.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01260;WP_003732831.1;1.0;;
LMON_RS08600	Listeria monocytogenes EGD-e;lmo1665;NP_465190.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08300;WP_003723256.1;1.0;;
LMON_RS13650	Listeria monocytogenes EGD-e;lmo2669;NP_466191.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13600;WP_009931856.1;1.0;;
LMON_RS07600	Listeria monocytogenes EGD-e;lmo1466;NP_464991.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07295;WP_003721972.1;1.0;;
